-7.2367,-5.3855,3.4564,-0.49859,1.1821,-3.1387,-2.6956,-3.2023,-0.9312,0.55491,1.5658,0.79776,0.83346,3
-11.005,-4.7088,-1.593,-7.7134,-4.1294,0.59291,3.0761,2.2351,0.60873,0.90311,-1.9007,0.51461,0.72167,3
-2.9923,-8.4022,-1.7287,-4.7496,-2.326,-1.9112,0.57282,0.15209,0.27403,0.32736,-0.24687,-0.28748,-0.29332,3
-18.474,1.0334,-1.8063,-4.7591,-2.7386,1.4312,2.5283,1.5365,-0.94288,0.04395,-0.71153,0.10533,-0.73251,3
3.2488,-9.2233,-8.8829,-2.6705,-3.4032,0.26774,-0.21025,-0.16455,0.65177,2.0649,-0.97381,-0.69958,-1.0795,3
-7.4865,-4.2613,-4.2773,-3.005,-2.6839,-1.9395,3.0127,0.43478,-0.14733,1.1291,-2.5431,0.43262,1.0794,3
-4.8767,-5.8355,-4.3462,-3.5221,-3.588,-1.8797,1.7369,0.39347,-0.98291,-0.23468,-1.3908,-0.034049,1.1436,3
-8.0929,-4.4993,-3.9594,-3.7585,-2.0943,-2.3268,3.1842,-0.11735,-0.16373,0.90892,-2.5434,0.85713,0.77907,3
-20.71,-14.31,-4.9111,2.2838,-3.2126,5.3865,0.51077,-1.5393,-2.1441,0.52283,-2.1858,-0.35813,2.7515,3
-12.477,3.0209,-1.4223,-4.5932,-1.623,0.69894,-0.72962,-0.60871,-1.0956,0.45046,0.13666,0.15636,0.13351,3
-8.7675,-2.5794,-1.7021,-1.8615,-3.5926,-2.3645,0.38622,-0.63092,1.302,-0.46071,-2.3118,0.16763,-2.4999,3
-8.2179,-2.3623,-4.2502,-5.64,-4.7533,2.4971,2.3734,1.5198,-0.20366,-0.31149,-1.1983,0.13956,0.13912,3
-8.2277,-2.2926,-4.6021,-6.2036,-3.8082,0.15049,2.8895,-0.11723,1.0671,2.7498,-1.0754,-0.73224,-0.54852,3
-3.9764,-5.905,-4.6364,-7.984,-1.0159,-2.7302,-0.07953,0.46901,0.92102,-1.574,0.21846,-0.3312,-0.074383,3
9.1633,-5.2233,-8.5613,-10.894,-4.3117,-1.4539,-2.0223,-5.2482,-2.9354,-1.2701,-1.1363,-0.33605,-0.039334,3
-10.978,-1.8238,-2.3154,-3.4628,-1.5061,-1.5709,1.8153,0.67537,-0.10466,0.22034,-1.1763,-0.069651,-0.48103,3
-2.3228,-3.1186,-10.851,-5.5771,-4.0723,-2.8752,-0.75298,1.6241,-0.82696,0.15594,0.57372,-0.99681,-0.58095,3
-13.903,-7.7231,-5.441,-3.2924,0.42942,-0.58973,-0.51985,2.642,0.16397,0.044419,-1.1897,-1.875,0.28374,3
-2.015,-5.6249,-7.5486,-9.2776,-6.033,-1.8453,2.747,3.346,0.20654,1.4147,-0.79453,-0.80289,-1.128,3
-1.7889,-16.41,1.0089,1.9101,-1.808,-0.75371,6.3045,-0.63972,-6.227,7.1384,-7.5636,2.5633,1.3501,3
8.2996,-9.031,-1.2498,-4.4043,-1.8802,1.9114,1.2948,1.5146,-0.7574,-1.2167,-0.43061,-0.40545,0.0095541,3
-5.2203,-12.932,-5.41,-0.40744,-1.4325,-0.21054,-2.2054,-3.5585,-0.15479,0.92063,-0.1469,-0.99052,0.61592,3
1.4383,-7.5947,-9.9855,-1.8715,-4.3278,-1.3793,1.0503,1.1129,-0.070093,0.025282,-1.5745,0.44153,0.25414,3
-9.7916,-5.715,-5.1607,-6.3983,-3.5402,-0.98916,2.2768,0.40904,0.124,-0.57459,-1.0178,-0.044339,-0.48207,3
3.8739,-8.8139,-3.9041,-0.67669,-0.27038,0.72413,3.4813,-0.77422,1.6976,-0.037473,-1.1179,1.1118,-0.10168,3
-7.3329,0.096603,6.1114,-0.8658,0.40231,1.2374,-1.6522,-0.59406,-1.1536,0.65729,0.61397,-0.89464,1.0758,4
-3.1583,-6.1091,3.312,1.9866,1.2103,-2.1947,1.5558,-0.38396,-0.090631,0.21089,-0.019614,-0.61121,-0.18215,4
-1.6503,-8.5353,-0.96967,-2.7861,1.3887,-0.057151,-1.1312,0.00022632,0.1903,-0.083255,-0.40019,0.92803,0.15782,4
-11.002,-4.0232,-5.5368,-5.6737,-0.87768,0.21367,0.43802,-1.2917,-0.88592,-0.58361,0.53145,-0.79536,-0.36145,4
-5.9215,-5.8885,-6.9118,3.0816,0.04822,-3.1394,1.9864,0.13382,-1.2349,0.071482,-1.5206,0.27544,-0.7486,4
-9.7121,-6.9687,-9.3999,2.2874,1.9842,-1.4241,-0.9421,0.37209,1.944,-0.13875,-1.2297,0.68005,0.52496,4
-2.6592,-12.414,-9.1381,6.7318,0.91492,0.53198,-1.3635,1.3492,-0.22902,0.32647,-0.54876,0.50381,-0.28612,4
-7.6205,-4.5623,-3.7246,-1.9293,2.1279,-1.1754,1.9455,1.5538,2.4083,0.60311,0.38833,-0.1484,-0.37245,4
6.3201,-12.973,-6.6456,1.4355,1.7051,3.3336,-2.5292,-0.98216,-0.20303,2.7705,0.085595,-0.67161,-0.021967,4
-3.9113,-8.0086,-6.8666,3.5291,0.029131,0.37401,-1.3088,1.3782,1.9428,1.7633,0.67783,-0.43121,1.6216,4
-3.0961,-1.3143,-9.6255,4.4156,-2.7352,-3.7339,0.36314,3.7506,-0.68565,2.3393,-0.79635,-0.018155,0.9494,4
-8.4524,-5.8592,5.2122,-1.4381,1.403,-0.39949,-3.186,0.24496,-1.6115,0.68775,-0.77338,1.608,1.0496,4
-0.99023,-5.7904,-9.467,2.7003,-4.3111,0.39019,-0.034045,3.1924,2.578,2.1112,-0.66648,-0.59906,0.097414,4
-0.38876,-4.4099,-11.196,2.8478,-0.99232,0.40011,-1.3306,2.1755,2.6825,2.0278,-0.02581,0.12758,0.070379,4
1.3614,-4.5171,-12.958,3.3704,-2.3066,-0.21679,-2.1096,2.4729,3.1506,1.0666,-0.47162,-0.45609,0.94246,4
0.60486,-3.0424,-10.882,1.0808,-0.5067,1.2934,-0.32184,1.6326,3.6685,0.33854,1.4813,0.038592,0.98561,4
-6.7042,-3.0008,-13.658,0.4086,1.5855,4.8678,0.59917,-2.8562,0.37885,-0.64164,0.45246,0.32942,-1.3462,4
-2.546,-6.3562,-5.8188,1.0487,0.94427,-2.1941,2.6399,0.21434,0.50738,-1.0419,-1.0029,0.35625,0.081652,4
-10.629,-1.0168,4.7044,-1.7778,1.3326,0.70329,0.70418,0.080268,0.38622,0.23829,0.9202,0.57502,0.93492,4
1.874,-10.197,-4.5193,4.4556,-0.62067,-0.46749,2.416,0.73711,0.38509,-0.2948,-0.40657,1.3147,-0.93255,4
5.6703,-0.43848,2.2893,1.0686,0.95944,-4.0706,-5.2869,-6.5041,-5.5965,-1.7664,-0.07103,1.3688,0.48336,4
1.9526,-3.6759,-5.6474,-4.4635,-0.62641,-2.0427,-2.179,2.6014,-2.9125,2.9168,-2.9306,1.5743,-0.96225,4
2.2409,-15.331,5.3352,-5.919,4.9018,-2.6366,-0.4892,2.6498,-3.4987,4.6999,-5.1088,4.5819,-5.6951,4
-8.7643,-6.938,-2.7577,-4.8848,-2.6447,-1.5674,-0.44665,0.39918,-0.058855,-0.57019,0.50736,-0.74988,-0.37028,4
-6.1327,-12.193,-2.5294,7.1085,1.6861,0.15766,-3.4706,4.3188,0.88227,-2.719,2.3862,-0.99402,0.3546,4
-2.5309,-7.9614,-11.915,4.3595,-0.090409,-4.4124,-3.7475,-1.6364,-2.4424,1.6115,1.6992,-1.1639,0.27886,2
-2.7947,-8.1105,-10.192,5.514,-0.30055,-6.7687,-1.4565,-0.66207,-3.3352,1.9571,1.3232,0.044439,-1.7545,2
-3.7553,-3.7308,-5.821,4.5645,3.873,2.9146,3.0607,4.1312,4.0027,4.0835,3.4653,2.4654,1.9643,2
-11.297,-8.5655,-1.3424,3.5822,0.56109,-8.9128,6.6697,-7.6434,-0.68371,3.3613,1.0835,-5.102,7.0965,2
-4.6878,-8.3835,-0.084825,2.5707,2.5053,-1.5632,-1.861,1.8486,-1.0977,-1.1291,-0.78956,1.095,-0.25731,2
-5.834,-6.023,-13.934,4.9158,-2.1858,-4.854,-5.0314,0.82246,5.7968,-0.48433,1.361,0.11913,0.29239,2
5.0683,-10.357,-8.6298,5.3205,2.8937,1.7446,1.1539,0.72194,1.5518,0.69716,-0.32299,-0.13019,0.035412,2
-4.8373,-9.1224,-18.378,6.6536,8.7598,-3.2914,-3.2131,1.4461,0.63092,0.64032,0.53131,-0.61633,-0.018217,2
-6.97,-10.452,-8.7664,3.9435,6.4148,0.85002,-2.2387,-2.9302,1.3879,2.4732,2.0548,-2.3109,0.82072,2
2.7198,-5.355,-4.3658,1.9653,3.2445,-1.2496,0.15118,-2.0346,1.4477,0.3689,0.34539,0.43626,-0.15443,2
-10.898,-5.7294,-5.4011,3.3406,0.67774,2.5008,-1.2617,-2.4722,-1.0444,2.0683,0.47854,0.17768,0.95755,2
-5.7092,-8.0545,4.6231,-1.9442,6.3338,-7.0314,-0.57763,-4.5527,1.8032,0.03387,4.73,-2.2455,3.0025,2
-10.127,-8.7188,-10.099,2.574,6.1852,-4.1596,-1.2536,0.20615,0.25313,0.71251,-0.49519,-0.49802,-0.59091,2
-19.269,-5.8872,-7.5564,4.9972,5.741,-3.381,-0.77148,1.0616,0.86858,0.27359,-0.71686,0.76224,1.5467,2
-6.7644,-7.6995,-2.5408,3.296,0.034924,-1.2762,0.61712,-1.4802,1.7311,0.082143,-1.7668,-0.41889,-0.72553,2
-3.3184,-5.6372,-11.157,-2.2577,0.53743,-5.2808,-1.5485,0.49619,-2.7236,-1.5147,-0.032036,2.1846,0.97884,2
-6.2278,-6.4681,-6.4811,-2.3306,-1.0054,-5.4061,0.086486,2.9055,-0.93529,-2.517,1.709,1.9651,-0.084229,2
-11.464,-2.016,-1.3582,4.6485,4.8958,-1.2575,-2.2281,-4.3013,-0.39943,1.711,1.5832,-0.055593,-0.002209,2
-6.4341,1.6658,-2.4527,2.3381,1.76,-2.9314,-0.37173,-0.0077997,0.056336,-0.65899,-0.25067,-0.66843,0.18483,2
-15.255,-14.629,-3.7584,4.1928,0.85346,-0.69078,-2.7405,-4.7209,-2.216,2.3911,2.7705,-0.022692,0.26859,2
-4.4476,-8.94,-7.1656,4.2253,0.36483,-5.4836,-1.7228,-3.3322,-0.25908,2.9692,3.4841,-0.36142,-0.079965,2
0.35352,-11.647,-17.542,7.6212,-0.36039,-7.237,-0.19452,0.20854,-0.62388,1.0127,1.4758,-1.7034,0.54923,2
4.7666,-14.785,-15.53,3.8745,2.8122,0.80365,-4.0339,1.1287,-2.3971,1.1471,0.21421,-0.27338,-0.032922,2
1.2671,-2.4364,-6.054,2.3587,3.6384,-2.5559,-0.65214,-2.1058,0.73935,0.23097,-0.59172,-0.61517,0.58894,2
3.0424,-9.74,-17.438,0.79204,5.5359,-5.5483,-0.51743,1.2838,-1.268,-0.40149,-0.00049277,-0.3574,0.37542,2
-15.218,-9.624,4.9053,0.80157,1.1331,-1.6523,-0.71979,-0.60923,0.32287,0.5381,0.49866,0.25926,-0.0093619,1
11.4,-17.195,-4.2682,11.76,-4.6902,-0.2587,-1.0854,-0.1325,0.66644,-1.1929,0.28686,-0.23855,-0.82532,1
2.2961,-9.1454,-1.6039,-0.48979,-3.3926,-3.6972,-0.24622,-0.42093,0.0015314,0.14341,1.7491,0.35379,-0.076957,1
1.8339,-8.8995,-2.1433,0.32445,-0.62309,-2.1278,-1.2925,0.038481,-0.89543,-0.24474,1.7019,-0.27767,0.13244,1
5.5637,-13.406,-3.9873,-2.0175,1.0857,-1.9836,-1.092,-1.6916,0.44606,0.44637,-1.0039,-0.73242,0.33174,1
1.7395,-13.72,-5.454,2.6609,-0.011198,-1.4943,-1.2538,-1.52,-2.8351,0.35374,-0.31114,-0.23686,-0.50173,1
-1.3508,-14.037,-3.5293,8.411,-2.3472,-0.57085,0.2849,0.39856,-0.04976,0.30361,-1.2993,-0.38338,0.49771,1
6.6722,-4.734,-6.4648,3.3283,-1.7934,-4.7476,0.06986,-0.50471,-1.4516,-0.48722,-1.3694,-0.49045,0.061145,1
-6.8245,-16.953,-12.472,5.931,4.4288,-3.9348,-5.2867,-1.647,-0.17806,2.1549,0.75708,-1.1998,0.73885,1
0.18665,-13.402,-13.667,5.6435,-2.9748,-1.8946,-1.6534,-1.4086,0.49714,2.6941,-3.3844,0.85021,0.98333,1
2.5678,-15.851,-16.729,10.303,1.4628,-1.4395,-3.7539,1.2542,-0.70855,1.6037,-2.2333,-0.85445,1.3998,1
-11.357,-6.8227,0.40356,2.162,3.2701,-3.4466,-0.12787,-0.5476,1.9205,0.23904,-1.2758,0.15693,0.27991,1
-8.2126,-7.8179,-4.1447,3.2738,2.7133,0.60447,-2.0383,-2.9387,3.0432,-0.92326,-2.1147,0.93073,-0.86292,1
-8.2126,-7.8179,-4.1447,3.2738,2.7133,0.60447,-2.0383,-2.9387,3.0432,-0.92326,-2.1147,0.93073,-0.86292,1
-8.3388,-5.2463,-1.4245,1.7104,-1.0205,-0.80101,0.30033,0.071822,-0.3413,-0.19146,-0.23622,-0.2707,-1.0561,1
-7.5164,-3.9072,-2.8715,0.13782,-1.1928,-1.9729,0.75554,-0.36697,-0.56842,-0.49652,-0.46227,2.1406,-0.95338,1
-1.6975,-5.1607,-1.0508,-0.96323,-0.70025,-2.97,1.6261,-0.62104,-1.1588,-0.17758,0.26643,-0.47287,0.72819,1
-8.476,-7.6651,-2.1111,3.9982,-0.62972,-2.3816,0.8691,-1.5452,-0.84796,-0.14254,-0.67799,0.54208,-0.75703,1
-4.6277,-6.4411,-6.3728,-0.47373,5.6166,-0.77576,-2.2788,-0.66418,-1.7331,0.66974,-0.2633,0.093592,-0.14131,1
3.0018,-6.7036,-8.2962,7.257,2.8985,-3.4322,0.028553,-0.23006,0.211,1.0817,0.039202,0.020348,0.2432,1
1.8562,-13.865,-4.0129,2.5786,3.2557,-0.97792,-4.1914,0.65697,-0.17052,0.59835,-0.62891,0.21385,-0.20207,1
4.1198,-15.309,-6.3095,3.8029,3.7645,-1.2199,-2.6668,-0.62847,-1.0923,1.2407,-0.56745,0.60572,-0.49075,1
0.54078,-5.1799,-2.0476,2.2462,-0.60015,-2.0557,-0.050512,-0.13006,-0.58656,-0.1751,0.50563,-0.57842,-0.61109,1
-3.1842,-6.4461,-3.4789,3.8877,0.46728,-1.8805,0.97233,-1.0838,0.79947,0.64452,-0.23823,0.5339,0.2308,1
-1.0982,-9.1324,-7.0624,6.4455,1.4884,-2.3414,0.67622,-0.78986,0.71378,-0.95957,-0.77062,0.91126,0.093099,1
-1.0995,-3.6822,-2.4411,1.6946,-1.433,0.038657,0.48817,-1.0038,-0.45871,-0.28588,-1.0005,-0.61282,-0.58424,5
-2.595,-10.651,-19.221,0.65849,-0.32316,0.69977,-2.2325,0.11223,-1.4104,-1.1961,0.78667,0.47858,-0.071117,5
11.56,-4.8717,-6.8236,3.1773,-3.6775,-1.4949,0.41869,-0.69821,-1.5728,1.4654,-1.3939,-1.4016,0.26342,5
18.617,-0.87209,-2.0666,1.3156,1.3037,1.0203,1.3928,0.66618,-0.83292,0.0047185,0.17567,-0.49438,-0.81139,5
21.155,6.1579,-7.1507,-0.67691,-2.3321,-1.1301,0.68558,-1.1698,-3.0871,-0.52784,-0.72368,-0.60086,-1.4189,5
7.5482,-3.448,2.0697,-1.7263,-1.3366,-0.17281,-1.031,-0.46487,-0.37275,0.066185,-0.71768,-0.37627,-1.3713,5
-6.4552,-10.154,-2.0491,-1.6649,1.4792,-0.8679,-0.83913,-1.3307,-0.96938,0.53707,-1.0509,-0.72265,-0.26421,5
-10.391,-8.9028,-2.1068,-1.7997,1.4915,-0.39061,-1.1606,-0.84267,0.049674,0.28635,-1.4799,-0.33667,0.61834,5
-4.8839,-6.5812,-1.1717,0.25763,2.2228,-1.2324,-2.7549,-3.6076,-0.028296,0.18281,-1.9597,-1.0571,-0.55911,5
-2.0221,-5.4499,4.4119,-0.0042352,0.63404,-1.0797,0.8225,-0.48072,-2.9249,-0.89111,0.71497,-0.25197,-0.7424,5
2.9457,-1.9288,3.5342,-0.89221,0.99918,0.029842,0.9555,-1.217,-2.3111,-1.1237,0.58967,0.070168,-0.18944,5
-0.93895,-1.5269,-0.093068,-1.9854,0.53045,0.20966,0.77125,-0.26039,-2.2321,-0.48384,-0.15621,0.28908,-0.022329,5
-28.778,-4.5093,-2.2123,-2.1049,-0.23112,-1.9071,0.29392,-2.0448,0.27146,-2.0258,-1.8782,-0.73403,-0.67349,5
17.677,-6.4888,-9.2572,-0.07427,-0.35206,0.2877,3.3953,0.039927,1.2618,-1.1576,0.83271,-0.60999,-0.025996,5
-1.0002,-2.963,-3.6909,1.8496,-1.4339,2.2951,0.77345,-1.5815,-2.4026,2.7845,0.37491,0.086498,-1.1372,5
5.6295,-7.8355,3.3675,-5.1679,0.10785,-2.791,-3.4478,0.32815,-3.5783,4.4218,-5.0787,3.3437,-2.2236,5
0.67673,-3.0129,-1.834,0.90643,-2.8236,-1.144,-0.15304,-0.54217,-4.3476,0.52114,-0.99866,-1.8381,0.048701,5
-0.2839,-0.63911,-4.5691,3.2095,-2.9076,-0.12019,-1.3358,0.15692,-1.6416,-1.2525,-2.0401,1.0669,-0.77599,5
0.44597,-2.7626,0.41943,0.86003,0.68662,1.0896,-0.49248,0.84554,-0.18802,0.77035,0.66506,0.13741,0.096546,5
-0.51746,2.091,2.2638,-4.0154,-0.83237,-3.0022,-6.6595,-5.8038,0.19141,2.6982,1.1422,-0.51888,-0.67141,5
-9.991,1.3755,2.7604,0.12145,1.3438,-0.38906,-1.2347,-0.40674,-0.64804,1.7778,1.019,0.3222,-0.0086364,5
-4.3069,-0.060272,-2.6003,-0.36612,-0.82207,-1.2749,-3.5449,0.38281,0.31845,1.0432,0.316,0.31578,0.085319,5
-1.2454,-3.3654,3.6736,1.0141,3.3208,0.23193,0.32823,-2.1147,-1.2801,-1.1807,-0.76474,-1.3333,-0.076669,5
-3.079,-5.0913,1.9962,-0.036503,1.1911,-1.2376,-1.4714,-0.48811,-0.50105,-0.31927,0.71021,0.76704,-0.99053,5
-4.5163,-5.0016,1.4252,-1.3178,-3.0245,1.2607,-3.882,-0.033536,-1.0051,1.6657,2.8837,-1.2761,0.067446,5
